#Bx [T], By [T], Bz [T] on 3D mesh: inmost loop vs X (horizontal transverse position), outmost loop vs Z (longitudinal position)
#0.0 #initial X position [m]
#0.0 #step of X [m]
#1 #number of points vs X
#0.0 #initial Y position [m]
#0.0 #step of Y [m]
#1 #number of points vs Y
#-2.6103174033 #initial Z position [m]
#0.0003238 #step of Z [m]
#15025 #number of points vs Z
-5.75098171241645e-05	-9.769607e-06	-2.02908246082183e-05
2.07156648530758e-06	7.354113e-05	4.64870369633982e-05
8.76859376609502e-05	-7.59194e-05	1.39205959257615e-05
4.01723740666807e-05	7.532763e-05	-8.79997238919739e-05
2.74086826319031e-05	-2.800772e-05	-0.000101438654687304
1.86485042118311e-06	-3.83776e-05	-9.26064133791082e-05
8.45640838632751e-06	-4.517187e-05	-6.7892247191071e-05
-2.74669533600542e-05	-2.622932e-06	-3.08573448072242e-05
6.89528076468725e-05	-4.696095e-05	-4.95975368321657e-06
6.79415882953913e-06	4.135561e-05	-5.15685940769265e-06
1.03526094061722e-05	5.422711e-05	-6.03098368207739e-05
-6.78603877980324e-05	2.597925e-05	-0.000108392630669157
-5.36991688569276e-05	-1.978901e-05	-8.56696917644078e-05
4.78607883810012e-05	7.675141e-05	-8.24817626271532e-05
-8.39986879665315e-06	2.955291e-05	-5.16372673453739e-05
-6.30475391098347e-06	-4.124452e-05	2.12602088301228e-05
-4.62194396463865e-05	-1.478575e-05	-8.23474544721271e-06
4.96393646727429e-05	2.096955e-05	-3.37165186801752e-05
3.73071999764579e-05	-2.98758e-06	-2.65815062786276e-05
3.22116015620112e-05	5.950767e-06	-1.49199271107193e-05
-2.16780241979731e-05	-0.0001460127	4.69006492156566e-05
-1.62796097140319e-05	-1.443142e-05	1.8816377173769e-05
-8.25482584912517e-06	-5.197581e-05	-4.01747479802529e-05
2.2259397531225e-05	5.17158e-05	-7.16050673004204e-06
3.36294583160273e-05	3.276451e-05	6.34997898541226e-05
-8.08672058174349e-05	8.031927e-05	-1.61386785511382e-05
2.37151844581304e-05	1.238232e-05	-0.000124771145923713
-1.98573744764167e-05	-4.8761e-05	-6.67277767370358e-05
1.25128340653481e-05	8.031735e-05	-2.02083619188659e-05
-5.93294847095597e-05	-1.15761e-05	-6.60100331609148e-05
2.4868595270604e-05	2.010518e-06	-3.20242362738304e-05
1.02499958694378e-05	3.061464e-05	3.66469088252048e-05
1.90761134357708e-05	-1.658387e-05	-1.32249952379695e-05
9.94362160818965e-05	-7.736963e-05	-5.07107139733906e-05
3.44680963973305e-06	2.310394e-05	-6.44567445616344e-05
-3.78783092738172e-05	1.201896e-05	-5.55706202860118e-05
