#Bx [T], By [T], Bz [T] on 3D mesh: inmost loop vs X (horizontal transverse position), outmost loop vs Z (longitudinal position)
#0.0 #initial X position [m]
#0.0 #step of X [m]
#1 #number of points vs X
#0.0 #initial Y position [m]
#0.0 #step of Y [m]
#1 #number of points vs Y
#-2.6103174033 #initial Z position [m]
#0.0003238 #step of Z [m]
#15025 #number of points vs Z
-1.82312338005021e-05	6.451746e-05	-6.47027068791314e-05
-2.0806122272229e-05	9.810273e-06	2.09330947758499e-06
-7.09023960109627e-06	-3.631547e-05	2.49821043071499e-05
-2.09272571793932e-05	6.05826e-05	3.19489744500657e-05
3.0571771674483e-05	-3.738929e-05	-5.49103337930409e-06
8.07532765399047e-05	5.378783e-05	-9.64232821564536e-05
-8.39013486469344e-05	3.376393e-05	-6.99185141599806e-05
-6.89312436178456e-05	7.202223e-05	5.12518838221483e-05
7.941132987023e-06	3.912619e-05	3.86767561066613e-06
5.01579190617101e-05	-8.53051e-05	-5.40112638372462e-05
6.67854703763232e-05	3.554946e-05	1.26285354658554e-05
4.38327580522937e-05	-4.061129e-05	-3.19680764330069e-05
-4.54959490560068e-05	-1.995422e-06	-0.000111818642719942
-8.66447422471296e-07	1.48093e-05	-5.17633365668906e-05
-1.77192291307141e-05	-1.022043e-05	4.53729532333323e-05
-2.9065861830083e-07	3.008708e-06	6.67307491613474e-05
2.61200655044359e-05	-7.361085e-06	2.42315967106487e-06
-1.97977767431637e-05	-2.380939e-05	-5.63203717923755e-05
-2.4478574041437e-05	4.877463e-05	1.4506101482337e-05
2.6824387286396e-06	4.555603e-05	5.71568360753882e-05
-2.46175411362919e-05	2.696236e-05	-3.50894424299054e-05
2.77302176841666e-05	4.698513e-05	-0.000101280488352139
-2.40405457659017e-06	-4.276288e-05	-5.22757422987053e-05
-0.00010091959391654	-8.795298e-06	-1.4375522723723e-05
-0.000110870858502063	4.269272e-05	-3.3977323948556e-05
3.62160374396109e-05	-2.002794e-06	-5.54065369147507e-06
2.09517708906226e-06	-5.456462e-05	2.87766488298366e-05
-6.51627724761577e-05	-5.736908e-07	-3.00026962540023e-05
-5.30206247694793e-05	0.0001302925	-6.92600201493295e-05
0.00010876230317787	3.196309e-05	-2.13640112179358e-05
8.91354157990287e-05	6.575799e-06	-2.79918984863281e-05
6.30095737189936e-05	6.575236e-06	-7.09971989199641e-05
-8.70801082873681e-05	9.810991e-05	-4.12889155430592e-05
2.63056397844258e-06	1.380298e-07	4.40497591808192e-05
2.29520619306652e-05	4.554752e-05	-4.06479041286001e-07
-6.68575336929917e-05	-4.741853e-05	-4.95130161563489e-05
-3.29489689993064e-05	-3.79683e-06	-1.25085724189448e-05
-1.77146938863132e-05	-5.957668e-05	7.55501732040415e-06
3.55009729729688e-05	7.450757e-05	-5.76835960177917e-05
2.84729195449573e-06	6.928261e-06	-9.15891795051055e-05
-3.60863805294026e-05	-7.852904e-05	-9.06134805441225e-05
1.74509033187791e-05	9.787594e-06	-9.11158666128575e-05
-2.84558140663397e-06	-1.20241e-05	-6.68233682621711e-05
-3.16307800598736e-05	1.014403e-05	-0.000104603890457548
-4.69901351634737e-05	-6.708941e-05	-9.38773310267682e-05
-7.40474166861569e-06	-3.06189e-05	-6.98117664154136e-05
2.38975055550544e-05	-1.238393e-05	-4.79748465383665e-05
5.23393455910387e-05	-6.663545e-06	-7.01984283898255e-05
8.319652493297e-05	-1.417286e-05	-4.71919121955802e-05
-5.59929280865996e-05	1.289581e-07	8.69928796635561e-06
2.11301894368213e-05	1.15703e-05	-6.91790014017416e-05
9.39335112899993e-06	3.373842e-05	-5.99216869561885e-05
-4.95676369013513e-05	-4.099209e-05	7.47870634100128e-06
5.81053144448266e-05	-1.560593e-05	2.16155436758006e-05
0.000110041732205871	2.694308e-05	3.48067607614354e-05
-3.34296330372575e-05	7.449794e-05	3.96608012227753e-05
7.89168913559228e-05	-8.814004e-06	4.13373637341861e-05
6.93806375264391e-05	-6.669208e-06	-8.37229619852244e-06
9.59146139571512e-07	6.055142e-05	2.18545311850125e-06
-7.00945720011605e-06	-7.174618e-05	2.57355942640283e-06
5.39136366673761e-05	6.558792e-06	-7.37102883757581e-05
-2.31618170927143e-05	1.156406e-05	-3.90119191850794e-05
-2.57567779503345e-05	1.194266e-06	2.73219823918302e-05
-4.23721751272306e-05	-3.813785e-05	2.11939039751075e-05
-8.21132353292232e-05	1.191992e-05	2.99576831469654e-05
-2.43310428060061e-06	3.337916e-06	4.23067996874872e-05
8.13696796403842e-05	-1.74011e-05	5.10404596267456e-05
8.01989276217574e-05	3.873518e-05	1.5321067229402e-05
5.75750076754694e-05	-8.820803e-06	-4.86330926547236e-05
